UserID,PetID
2055,5455
2056,19273
2056,623
2056,12868
2057,6882
2057,3049
2057,5381
2058,11186
2058,1866
2059,12329
2059,18744
2059,5794
2060,4855
2060,7138
2061,5259
2061,8787
2061,16770
2062,1039
2062,14814
2062,8759
2063,17099
2063,16091
2063,1402
2064,14064
2064,311
2065,18995
2065,17086
2066,16204
2066,12193
2067,8172
2067,7012
2068,17207
2068,4679
2068,14395
2069,15007
2069,2714
2070,10240
2070,4716
2070,998
2071,7544
2071,14049
2072,16622
2072,19290
2073,11714
2073,7126
2073,17299
2074,15077
2074,3559
2075,11137
2075,12983
2076,8417
2076,19799
2077,19258
2077,2151
2078,1300
2078,14065
2079,19947
2079,3599
2079,11900
2080,11612
2080,13343
2081,10671
2081,7103
2081,2939
2082,6581
2082,18401
2082,4605
2083,625
2083,13211
2083,13277
2084,1094
2084,10056
2085,13368
2085,10009
2086,3505
2086,15465
2087,4978
2087,17822
2088,5022
2088,10066
2088,14178
2089,14323
2089,12649
2089,11318
2090,7168
2090,419
2091,19477
2091,4389
2092,14390
2092,5935
2092,6554
2093,11048
2093,17430
2093,5633
2094,15907
2094,9193
2095,117
2095,17165
2096,5703
2096,17581
2096,18915
2097,12542
2097,18578
2098,17163
2098,19381
2099,18417
2099,1270
2100,5087
2100,19311
2101,965
2101,10718
2102,6976
2102,9746
2103,2976
2103,6654
2104,12730
2104,16154
2105,18062
2105,17688
2105,6040
2106,12422
2106,16464
2107,9874
2107,13167
2108,7260
2108,6147
2108,16802
2109,14487
2109,7459
2109,9824
2110,2242
2110,14792
2110,14046
2111,19390
2111,17999
2111,10585
2112,3947
2112,13521
2112,18356
2113,13327
2113,14788
2114,11200
2114,10560
2115,16303
2115,17454
2115,12553
2116,11971
2116,7228
2117,4737
2117,8555
2118,2221
2118,9698
2119,14430
2119,3258
2120,14305
2120,9991
2120,17465
2121,18526
2121,11995
2122,1674
2122,8326
2122,9887
2123,2194
2123,14932
2124,3849
2124,3629
2125,11692
2125,16581
2125,13306
2126,6512
2126,12255
2127,8665
2127,15444
2128,19744
2128,6493
2128,12691
2129,3193
2129,12972
2129,18431
2130,9522
2130,8743
2131,234
2131,10730
2132,19877
2132,18838
2132,17957
2133,10135
2133,3626
2134,16095
2134,6881
2135,15053
2135,19798
2135,4464
2136,3202
2136,4935
2137,9002
2137,12852
2138,8075
2138,8220
2138,10380
2139,1262
2139,19996
2140,3818
2140,18976
2140,17179
2141,2304
2141,10090
2141,12415
2142,11163
2142,10689
2143,7945
2143,13581
2143,4547
2144,19120
2144,9894
2144,428
2145,10906
2145,19889
2145,19954
2146,5015
2146,19576
2146,5296
2147,1489
2147,8956
2147,15295
2148,10580
2148,2958
2148,6400
2149,11880
2149,5854
2150,7841
2150,12766
2150,12822
2151,1899
2151,4764
2152,11716
2152,12184
2152,8381
2153,9568
2153,10412
2153,2590
2154,8737
2154,4087
2155,7303
2155,10634
2156,3379
2156,16309
2157,8604
2157,13786
2157,19936
2158,18182
2158,2288
2158,9164
2159,10120
2159,13892
2160,16069
2160,10244
2161,18375
2161,388
2162,3179
2162,7479
2163,9289
2163,2258
2163,11679
2164,18929
2164,13980
2165,18116
2165,14702
2165,18899
2166,10788
2166,14120
2167,17836
2167,12533
2167,11910
2168,14055
2168,2941
2169,13177
2169,4999
2170,3683
2170,3407
2170,7669
2171,3758
2171,4166
2172,12433
2172,932
2172,18589
2173,1572
2173,747
2174,7519
2174,10857
2175,4486
2175,2826
2176,11059
2176,4834
2176,7590
2177,19001
2177,3938
2177,7481
2178,4251
2178,2994
2179,18864
2179,12150
2179,12030
2180,11182
2180,790
2181,10672
2181,12625
2182,19770
2182,15931
2182,19073
2183,10773
2183,6849
2184,19010
2184,14443
2185,8004
2185,11918
2186,7583
2186,6273
2187,3723
2187,6272
2188,14177
2188,1604
2188,91
2189,17159
2189,19205
2189,7281
2190,2812
2190,14625
2191,1710
2191,6773
2191,16412
2192,18471
2192,7534
2192,8432
2193,11080
2193,5245
2193,18289
2194,14144
2194,11057
2194,15066
2195,19261
2195,6386
2196,1659
2196,18087
2196,3808
2197,2744
2197,14952
2198,9510
2198,466
2198,10496
2199,11792
2199,149
2199,3481
2200,1852
2200,14255
2200,7656
2201,5527
2201,14132
2202,16640
2202,18829
2202,19534
2203,685
2203,9475
2203,9552
2204,17383
2204,4443
2205,10660
2205,5687
2205,8239
2206,10568
2206,12459
2206,8414
2207,19826
2207,19960
2208,14133
2208,6860
2209,17534
2209,4037
2210,13694
2210,4411
2210,19066
2211,6160
2211,16758
2212,6244
2212,15398
2213,8686
2213,6056
2214,2566
2214,9595
2214,16683
2215,14845
2215,10384
2216,19614
2216,19669
2216,5090
2217,16935
2217,17425
2217,19717
2218,19377
2218,16981
2218,17147
2219,8942
2219,14407
2219,6372
2220,13978
2220,15531
2220,11337
2221,318
2221,17868
2222,12480
2222,8149
2222,5092
2223,12120
2223,3885
2223,12062
2224,11283
2224,1699
2224,9972
2225,15953
2225,15005
2225,16687
2226,19072
2226,1132
2226,2266
2227,489
2227,1890
2227,6885
2228,13279
2228,10821
2229,16804
2229,17482
2229,14553
2230,14337
2230,4392
2231,19306
2231,15294
2231,9204
2232,15984
2232,14093
2233,3192
2233,19282
2234,13176
2234,16577
2235,18386
2235,1295
2236,5502
2236,7037
2236,9719
2237,18571
2237,5655
2238,17225
2238,17451
2238,9099
2239,9098
2239,4130
2240,15571
2240,3780
2240,2927
2241,17512
2241,6440
2242,13516
2242,15284
2242,1920
2243,3456
2243,755
2244,2914
2244,10363
2244,18944
2245,4629
2245,17439
2246,245
2246,15783
2246,19438
2247,2331
2247,6146
2248,1034
2248,6325
2248,5661
2249,1943
2249,9359
2250,17450
2250,10280
2251,16089
2251,19069
2251,14396
2252,19633
2252,9761
2252,8249
2253,12108
2253,14400
2254,14998
2254,5919
2254,10951
2255,16476
2255,13209
2256,11095
2256,12437
2256,17154
2257,3692
2257,19636
2258,3435
2258,18576
2259,16860
2259,10701
2260,14733
2260,16040
2261,19416
2261,2578
2261,1429
2262,12043
2262,7016
2263,14379
2263,1322
2264,7612
2264,11335
2264,1375
2265,1487
2265,9956
2266,11375
2266,1325
2267,17049
2267,4157
2267,6643
2268,14200
2268,2892
2268,4410
2269,13528
2269,2369
2270,15555
2270,14470
2270,10224
2271,76
2271,14451
2271,17839
2272,17394
2272,10319
2273,5213
2273,1337
2273,9171
2274,10873
2274,17312
2275,15745
2275,16404
2276,10732
2276,18584
2276,18582
2277,13074
2277,17231
2277,2439
2278,13187
2278,14825
2279,16625
2279,6830
2280,8459
2280,5812
2281,12118
2281,1003
2282,11960
2282,6599
2282,274
2283,9256
2283,7369
2283,13000
2284,14480
2284,6844
2285,4213
2285,2455
2286,10935
2286,14573
2286,6141
2287,8462
2287,4145
2287,11058
2288,14205
2288,16042
2289,3204
2289,2902
2289,13722
2290,15890
2290,14519
2290,8282
2291,16754
2291,14799
2291,16888
2292,18472
2292,17791
2293,15380
2293,6047
2294,8039
2294,14984
2295,6729
2295,12414
2296,4693
2296,16119
2296,83
2297,19190
2297,12870
2297,16049
2298,12081
2298,11436
2298,18844
2299,13869
2299,1447
2299,8969
2300,9652
2300,2853
2301,4620
2301,7151
2302,18680
2302,877
2302,14264
2303,2282
2303,7030
2304,3791
2304,8466
2305,7510
2305,16175
2306,18608
2306,19460
2306,2921
2307,1790
2307,8642
2307,3749
2308,17328
2308,3419
2309,14157
2309,16360
2310,17753
2310,17769
2311,13142
2311,14103
2312,1791
2312,2786
2312,6798
2313,12785
2313,3492
2313,6929
2314,10492
2314,2024
2315,13376
2315,9927
2316,19026
2316,5312
2316,7632
2317,19813
2317,16669
2318,11770
2318,16873
2318,19518
2319,851
2319,260
2319,10882
2320,9931
2320,2543
2320,16725
2321,12103
2321,12320
2321,1181
2322,13779
2322,7495
2323,11727
2323,6068
2324,1195
2324,4006
2325,14169
2325,9047
2326,12453
2326,5977
2326,13658
2327,11003
2327,8409
2328,13966
2328,19604
2328,12045
2329,11837
2329,12101
2329,9030
2330,1304
2330,6600
2331,1418
2331,10504
2331,5453
2332,16308
2332,8227
2333,19189
2333,12371
2334,16967
2334,6257
2334,11726
2335,3921
2335,13015
2335,10713
2336,12406
2336,629
2336,10729
2337,3547
2337,2825
2338,14769
2338,5896
2339,5571
2339,9800
2339,6267
2340,2197
2340,16689
2341,15599
2341,1834
2342,17872
2342,17939
2343,18814
2343,18363
2344,3769
2344,10801
2344,13026
2345,15341
2345,12936
2345,8129
2346,64
2346,1747
2347,2338
2347,18527
2348,17417
2348,13756
2349,6397
2349,18096
2350,7587
2350,15515
2351,6345
2351,4502
2351,793
2352,13983
2352,15369
2353,10531
2353,12286
2354,6389
2354,3314
2355,7941
2355,7903
2356,82
2356,13301
2356,2650
2357,16082
2357,13945
2357,3114
2358,1947
2358,15873
2358,2400
2359,11865
2359,8
2360,12498
2360,15376
2361,11232
2361,12194
2361,5249
2362,1100
2362,14503
2362,11192
2363,9559
2363,7684
2363,8061
2364,8884
2364,13689
2365,10981
2365,3047
2366,16818
2366,10225
2367,5836
2367,7781
2367,1734
2368,2255
2368,9327
2368,8791
2369,7026
2369,19339
2370,9858
2370,2938
2370,6628
2371,11873
2371,2251
2372,3995
2372,484
2372,5431
2373,2276
2373,5032
2374,3290
2374,18359
2374,3344
2375,11330
2375,18365
2375,8057
2376,4758
2376,19916
2376,6240
2377,14738
2377,12679
2377,1857
2378,3742
2378,1900
2379,17971
2379,1603
2379,16351
2380,15133
2380,997
2380,6918
2381,6394
2381,2388
2381,5237
2382,4889
2382,4747
2382,4598
2383,7101
2383,4993
2384,3398
2384,1835
2384,15970
2385,5401
2385,13496
2386,18003
2386,4008
2387,14309
2387,5776
2388,144
2388,3329
2388,14823
2389,17662
2389,1761
2389,2730
2390,12882
2390,6245
2390,13077
2391,2423
2391,10588
2391,8952
2392,4242
2392,13736
2392,6589
2393,14745
2393,2391
2394,17246
2394,5713
2394,2375
2395,4618
2395,14674
2395,7845
2396,15968
2396,4414
2397,7307
2397,19761
2398,1079
2398,3181
2398,12645
2399,18233
2399,3208
2400,3249
2400,9727
2401,7651
2401,7773
2401,7706
2402,16290
2402,15694
2402,401
2403,2561
2403,7710
2404,10990
2404,10643
2404,2489
2405,13789
2405,14860
2406,9263
2406,10872
2406,9160
2407,4920
2407,5646
2408,4028
2408,330
2408,8694
2409,9831
2409,1336
2409,14504
2410,15861
2410,7435
2411,543
2411,17649
2412,2445
2412,9333
2412,8270
2413,1317
2413,6462
2413,3665
2414,8318
2414,3300
2415,3757
2415,16828
2416,1762
2416,18208
2417,13005
2417,1096
2418,5325
2418,12230
2419,2316
2419,5280
2420,15208
2420,12567
2421,11742
2421,17986
2421,13370
2422,16320
2422,11597
2423,3090
2423,12513
2424,5436
2424,17352
2425,295
2425,19373
2425,11074
2426,5745
2426,9407
2427,6062
2427,12503
2427,6297
2428,7935
2428,10534
2429,14373
2429,12225
2430,19222
2430,11871
2431,7004
2431,15207
2431,6523
2432,17970
2432,16686
2432,2811
2433,18106
2433,16601
2434,18283
2434,3293
2434,6866
2435,18205
2435,19905
2436,8193
2436,12316
2437,9599
2437,2429
2437,9853
2438,11281
2438,3555
2439,8810
2439,3965
2440,13088
2440,479
2441,136
2441,13226
2441,9435
2442,13479
2442,5145
2443,15977
2443,7643
2443,8837
2444,6878
2444,8033
2444,16495
2445,12937
2445,1613
2446,7458
2446,3553
2447,6821
2447,7501
2448,18376
2448,14730
2448,17096
2449,15399
2449,7912
2450,16655
2450,10639
2450,2008
2451,647
2451,5540
2452,16030
2452,1137
2452,869
2453,10269
2453,7118
2454,18978
2454,15500
2454,15831
2455,8680
2455,13255
2455,18492
2456,11336
2456,11600
2456,10054
2457,5699
2457,13358
2457,5798
2458,15072
2458,6171
2458,12285
2459,19585
2459,6667
2460,11173
2460,6746
2460,2843
2461,51
2461,4727
2461,6228
2462,17877
2462,6077
2462,18905
2463,1975
2463,2819
2463,6002
2464,16114
2464,18946
2464,3516
2465,12776
2465,1832
2465,17575
2466,18213
2466,9678
2467,13054
2467,11089
2467,10067
2468,12258
2468,19785
2469,15201
2469,9671
2469,16346
2470,8009
2470,12064
2470,8274
2471,4718
2471,413
2471,870
2472,13119
2472,1755
2472,9764
2473,15115
2473,11004
2473,18457
2474,18994
2474,13042
2474,8916
2475,19836
2475,19016
2476,17427
2476,14515
2476,6825
2477,16180
2477,17243
2477,1708
2478,19837
2478,12302
2478,17730
2479,6358
2479,2323
2479,13404
2480,725
2480,14704
2481,222
2481,13163
2482,5225
2482,11562
2482,7310
2483,11696
2483,1022
2484,13182
2484,19414
2485,14531
2485,4173
2485,10084
2486,16710
2486,18253
2487,13281
2487,17850
2487,8263
2488,17157
2488,8265
2488,5772
2489,11218
2489,13873
2489,2161
2490,14109
2490,19005
2491,5674
2491,18088
2492,19602
2492,17692
2493,15810
2493,65
2494,7090
2494,5767
2494,320
2495,18992
2495,3128
2495,18525
2496,4245
2496,9823
2496,19672
2497,16237
2497,11645
2497,16331
2498,7332
2498,8764
2499,19900
2499,13745
2500,9937
2500,1610
2501,7354
2501,3212
2502,3150
2502,9977
2502,13303
2503,13968
2503,14091
2503,365
2504,16439
2504,18648
2505,4783
2505,2932
2506,6567
2506,1737
2506,12947
2507,9483
2507,18949
2508,18236
2508,12204
2509,11937
2509,2355
2509,6955
2510,14032
2510,9829
2511,3627
2511,6950
2512,9703
2512,16693
2512,12462
2513,3232
2513,18358
2513,2405
2514,17098
2514,602
2514,18351
2515,8845
2515,16572
2515,18442
2516,4385
2516,14759
2517,8910
2517,12142
2518,17668
2518,1462
2518,19574
2519,18496
2519,18779
2520,9011
2520,17178
2521,2341
2521,14756
2522,6594
2522,9734
2523,11893
2523,9376
2524,7963
2524,7602
2524,15228
2525,3598
2525,8344
2525,9278
2526,13921
2526,10824
2526,936
2527,11064
2527,19230
2527,3425
2528,8777
2528,2499
2529,11159
2529,18921
2530,5729
2530,8166
2530,15715
2531,4890
2531,258
2531,13291
2532,16494
2532,14228
2533,18681
2533,15895
2533,7915
2534,14136
2534,4425
2535,13328
2535,5947
2535,8470
2536,4837
2536,12792
2537,5884
2537,2433
2538,6616
2538,5959
2538,6157
2539,16881
2539,19287
2540,11655
2540,16574
2540,15316
2541,15921
2541,6222
2542,6730
2542,16573
2543,15725
2543,5342
2543,9550
2544,18276
2544,13494
2545,11584
2545,3245
2546,1959
2546,8338
2546,8762
2547,2493
2547,10548
2548,15658
2548,6359
2548,15425
2549,7365
2549,2403
2549,5664
2550,7245
2550,18869
2551,17539
2551,5241
2552,18071
2552,14377
2553,14870
2553,1126
2553,13488
2554,17290
2554,16997
2555,7757
2555,19940
2556,7172
2556,17284
2556,18746
2557,3250
2557,13762
2557,19906
2558,4685
2558,12682
2559,12591
2559,12905
2560,10415
2560,17114
2560,5763
2561,13612
2561,11595
2561,2944
2562,11169
2562,19571
2562,1843
2563,16222
2563,17601
2564,19675
2564,1739
2564,12966
2565,18064
2565,532
2565,15311
2566,8766
2566,13449
2567,10866
2567,721
2568,9933
2568,2924
2568,7530
2569,12758
2569,13758
2569,7225
2570,88
2570,2631
2570,9792
2571,3653
2571,5686
2572,2633
2572,5656
2572,8442
2573,18701
2573,5415
2574,1237
2574,7516
2574,2146
2575,8688
2575,3381
2575,9859
2576,14372
2576,4943
2577,3391
2577,13355
2578,12299
2578,4519
2578,4564
2579,17393
2579,12186
2580,16167
2580,4165
2581,14331
2581,17338
2582,2753
2582,9085
2583,9284
2583,7582
2584,6823
2584,13497
2584,8871
2585,10595
2585,3288
2585,10469
2586,14084
2586,18521
2586,17205
2587,6669
2587,7011
2587,13753
2588,12268
2588,7828
2589,17738
2589,15611
2590,5773
2590,9405
2590,4726
2591,10995
2591,3469
2591,17744
2592,18158
2592,3050
2592,14018
2593,4279
2593,13107
2593,13884
2594,1519
2594,1185
2595,11282
2595,14893
2595,15853
2596,2027
2596,4149
2596,15274
2597,3072
2597,10810
2598,2410
2598,6997
2599,10785
2599,11580
2599,10778
2600,8553
2600,17441
2600,18691
2601,18315
2601,14983
2601,7316
2602,2069
2602,9229
2602,12134
2603,4595
2603,13890
2604,5180
2604,249
2605,3563
2605,2398
2605,9307
2606,17646
2606,8540
2607,3198
2607,717
2608,12357
2608,17841
2608,14632
2609,18348
2609,4287
2610,9821
2610,1584
2610,9944
2611,4151
2611,8052
2611,9860
2612,11214
2612,1902
2612,16879
2613,13066
2613,3961
2613,14857
2614,3766
2614,11803
2614,15902
2615,8755
2615,13214
2615,3439
2616,19561
2616,11128
2616,3334
2617,14678
2617,1008
2617,4602
2618,10361
2618,6087
2618,6744
2619,18661
2619,8165
2619,19324
2620,19350
2620,19661
2621,2623
2621,3416
2622,19942
2622,16269
2623,9656
2623,2513
2624,12568
2624,12460
2625,6857
2625,1497
2625,11539
2626,4827
2626,6329
2626,12022
2627,3939
2627,7313
2627,17746
2628,2738
2628,13483
2629,16343
2629,1282
2630,4063
2630,14234
2631,386
2631,711
2631,4996
2632,1673
2632,4948
2632,2535
2633,6879
2633,6897
2633,14802
2634,11797
2634,14850
2635,10101
2635,8053
2635,6818
2636,5847
2636,17605
2637,18035
2637,18793
2638,4941
2638,11342
2639,15081
2639,19945
2640,13879
2640,8309
2641,14731
2641,15973
2641,5265
2642,1114
2642,19075
2643,13606
2643,14172
2644,14412
2644,13666
2645,12885
2645,203
2646,15149
2646,1013
2646,15743
2647,14238
2647,13158
2648,4536
2648,13566
2648,10825
2649,18970
2649,915
2650,14516
2650,11607
2650,15315
2651,1176
2651,8059
2652,11684
2652,14275
2653,12094
2653,7778
2653,5012
2654,18174
2654,1296
2655,327
2655,55
2655,1205
2656,2907
2656,13421
2656,19529
2657,15546
2657,4484
2657,9798
2658,17125
2658,11327
2659,3042
2659,3741
2660,12435
2660,4779
2660,2281
2661,3004
2661,4134
2662,9173
2662,10761
2663,16251
2663,4708
2663,5383
2664,6221
2664,4810
2665,19074
2665,8827
2666,16808
2666,18678
2666,14509
2667,226
2667,10252
2667,1961
2668,9439
2668,417
2669,4299
2669,2411
2670,16371
2670,15264
2670,18695
2671,19385
2671,19191
2671,12692
2672,18659
2672,7528
2672,11090
2673,4969
2673,5135
2673,13147
2674,14535
2674,6059
2674,7840
2675,11267
2675,16504
2676,18008
2676,4678
2676,16005
2677,14422
2677,5531
2677,7965
2678,522
2678,1891
2678,14795
2679,1431
2679,5918
2679,16396
2680,5248
2680,15176
2680,15230
2681,16590
2681,1977
2681,7869
2682,11604
2682,15847
2683,1082
2683,11258
2683,4098
2684,15768
2684,2303
2684,2025
2685,1354
2685,15808
2686,11849
2686,8627
2686,8532
2687,19686
2687,3788
2688,459
2688,16064
2689,4879
2689,15033
2689,13530
2690,3380
2690,14378
2691,17981
2691,1714
2692,18120
2692,5304
2692,12566
2693,9898
2693,11120
2693,835
2694,18444
2694,15905
2694,1421
2695,13024
2695,16720
2696,733
2696,15594
2696,8199
2697,10404
2697,5563
2698,13207
2698,613
2698,10086
2699,6776
2699,9772
2699,8116
2700,11989
2700,6625
2700,9616
2701,9762
2701,3162
2701,18302
2702,11272
2702,7099
2703,17708
2703,6300
2703,14541
2704,9300
2704,5027
2704,19419
2705,4746
2705,9443
2706,14036
2706,6281
2706,422
2707,13998
2707,14143
2708,2820
2708,13936
2708,9188
2709,12729
2709,19151
2710,19260
2710,15711
2711,3933
2711,3209
2711,13350
2712,18962
2712,4836
2713,16092
2713,1021
2713,597
2714,10831
2714,18867
2714,5240
2715,15100
2715,11261
2715,378
2716,10405
2716,10575
2717,7780
2717,18904
2717,9605
2718,3747
2718,1530
2719,13804
2719,2649
2719,16172
2720,966
2720,10026
2721,7023
2721,18913
2721,814
2722,18716
2722,8011
2723,1996
2723,13641
2723,4694
2724,6151
2724,5354
2724,18254
2725,9942
2725,5210
2726,16181
2726,12441
2726,12499
2727,6984
2727,1038
2727,8035
2728,7533
2728,8748
2729,1166
2729,5374
2730,7198
2730,10509
2731,7429
2731,13354
2732,14864
2732,2134
2733,18296
2733,363
2733,4093
2734,6479
2734,17634
2734,6705
2735,13605
2735,10865
2736,18910
2736,7717
2737,3044
2737,7236
2738,1863
2738,3815
2739,15263
2739,13385
2740,10802
2740,8732
2740,13438
2741,8745
2741,14438
2741,17143
2742,15293
2742,8108
2742,17353
2743,9476
2743,7210
2744,13659
2744,10690
2744,17123
2745,8713
2745,19656
2745,17072
2746,12681
2746,17228
2746,13940
2747,166
2747,17019
2748,3972
2748,9141
2749,18615
2749,1201
2750,7955
2750,14061
2751,8510
2751,17337
2752,2995
2752,14901
2752,6880
2753,3414
2753,18010
2753,17740
2754,12610
2754,6652
2755,14993
2755,8549
2755,8127
2756,16122
2756,5330
2756,1794
2757,12670
2757,8622
2757,17848
2758,14403
2758,12979
2758,18591
2759,7749
2759,14215
2759,17912
2760,11670
2760,4147
2760,2911
2761,19866
2761,19012
2761,18778
2762,10994
2762,10979
2762,12556
2763,16901
2763,4209
2763,17372
2764,16011
2764,17844
2764,11576
2765,18821
2765,14790
2765,6071
2766,9897
2766,2187
2767,13146
2767,8506
2768,10254
2768,6425
2768,15709
2769,16807
2769,3257
2770,17691
2770,14298
2771,11460
2771,854
2772,11651
2772,7496
2772,10587
2773,7326
2773,4799
2774,13372
2774,3916
2775,14257
2775,10936
2776,17609
2776,16583
2777,14186
2777,7035
2777,8773
2778,6509
2778,8221
2778,9771
2779,10855
2779,2703
2780,596
2780,7300
2781,11
2781,18256
2781,3115
2782,8110
2782,19553
2783,14680
2783,2839
2784,17325
2784,17530
2785,6648
2785,7290
2786,12925
2786,8869
2787,17552
2787,9921
2788,19206
2788,775
2788,12899
2789,16052
2789,10352
2790,3568
2790,18897
2790,16536
2791,18117
2791,19644
2792,13464
2792,14783
2792,17359
2793,17183
2793,12254
2794,13186
2794,11950
2794,16851
2795,15704
2795,14322
2796,11275
2796,15269
2797,15173
2797,17485
2798,3030
2798,4613
2798,13615
2799,5242
2799,2145
2799,15095
2800,19512
2800,5685
2800,12675
2801,16597
2801,5857
2801,14079
2802,2943
2802,13855
2803,2356
2803,17380
2803,17837
2804,8205
2804,15538
2805,5421
2805,18425
2806,13542
2806,15978
2806,13017
2807,16235
2807,13337
2807,12605
2808,10040
2808,564
2809,8054
2809,6640
2809,16241
2810,11498
2810,19042
2811,16485
2811,17038
2812,1789
2812,11895
2813,19249
2813,9233
2813,10375
2814,6227
2814,897
2815,11501
2815,6719
2816,15483
2816,4
2816,10571
2817,2588
2817,675
2817,12555
2818,8331
2818,9394
2818,2536
2819,5677
2819,11756
2820,9275
2820,13059
2821,1847
2821,7207
2822,7404
2822,11437
2823,18703
2823,2533
2823,3016
2824,18125
2824,15181
2824,408
2825,10716
2825,8552
2825,18619
2826,14244
2826,18912
2827,15784
2827,14939
2827,9697
2828,4600
2828,18580
2829,4870
2829,15129
2829,18220
2830,10160
2830,8534
2830,4660
2831,3137
2831,17211
2832,15484
2832,13223
2833,8276
2833,10609
2834,11204
2834,9996
2835,12793
2835,14835
2836,5423
2836,10624
2837,17548
2837,7628
2838,14656
2838,6786
2838,11825
2839,10396
2839,8191
2839,19363
2840,14622
2840,15596
2841,9620
2841,3540
2841,6314
2842,9779
2842,9948
2843,1492
2843,395
2843,17502
2844,9041
2844,1971
2844,16651
2845,13028
2845,1815
2846,16628
2846,9121
2847,16550
2847,8257
2847,3615
2848,5513
2848,9534
2848,12572
2849,18807
2849,509
2849,14450
2850,16869
2850,3511
2850,16212
2851,14188
2851,12518
2851,3484
2852,11422
2852,6739
2852,6761
2853,15687
2853,8621
2853,18709
2854,1446
2854,11948
2854,14533
2855,16302
2855,10219
2855,11503
2856,11728
2856,8319
2857,12263
2857,17599
2857,12782
2858,12770
2858,4097
2858,18757
2859,1645
2859,1614
2859,6119
2860,14658
2860,18923
2860,16278
2861,2472
2861,15034
2861,16854
2862,16020
2862,2321
2863,10814
2863,10791
2863,13795
2864,6780
2864,15749
2865,4784
2865,461
2866,11155
2866,19405
2867,10449
2867,6838
2868,16952
2868,10136
2869,15774
2869,8682
2869,192
2870,12531
2870,13360
2870,15006
2871,9316
2871,8495
2871,1001
2872,18609
2872,2844
2873,15008
2873,4199
2874,2491
2874,9274
2874,19400
2875,17631
2875,18432
2876,951
2876,542
2877,16013
2877,3682
2878,6387
2878,1433
2879,3594
2879,1083
2879,15576
2880,7557
2880,3744
2881,18320
2881,2172
2882,1512
2882,2827
2882,654
2883,3281
2883,11025
2883,980
2884,3797
2884,5033
2884,11766
2885,182
2885,7705
2886,7861
2886,19046
2886,19263
2887,380
2887,7173
2887,4374
2888,18956
2888,14256
2889,15939
2889,14318
2890,17713
2890,9356
2891,10886
2891,10114
2891,8404
2892,13545
2892,1759
2893,7421
2893,14347
2893,3350
2894,9838
2894,12671
2894,100
2895,8020
2895,11329
2896,1095
2896,8176
2897,16207
2897,8671
2898,12928
2898,19759
2898,5900
2899,9473
2899,4448
2900,19684
2900,1839
2901,5953
2901,4055
2902,2050
2902,4998
2902,8826
2903,18145
2903,13120
2904,13763
2904,16076
2905,16635
2905,6551
2905,15189
2906,5117
2906,12516
2906,14498
2907,9062
2907,7147
2907,16127
2908,10514
2908,4195
2909,16629
2909,9319
2910,7570
2910,10910
2910,14073
2911,2037
2911,11392
2912,18777
2912,3112
2912,2822
2913,2646
2913,7609
2914,8539
2914,7284
2914,8383
2915,18825
2915,4321
2916,7967
2916,6384
2917,2477
2917,3121
2918,13198
2918,12689
2918,3468
2919,4255
2919,235
2919,16902
2920,17938
2920,12639
2920,10422
2921,7320
2921,11978
2922,4388
2922,16455
2922,517
2923,1964
2923,16376
2923,13399
2924,8806
2924,1027
2925,19225
2925,12579
2925,18690
2926,12561
2926,5974
2926,19439
2927,9643
2927,10365
2928,1923
2928,8554
2929,1277
2929,3663
2930,346
2930,10518
2930,18613
2931,7275
2931,13778
2932,16102
2932,6131
2933,264
2933,8652
2934,3130
2934,15928
2934,15716
2935,13430
2935,17911
2935,18094
2936,9010
2936,8202
2936,4274
2937,5077
2937,10980
2937,19959
2938,10894
2938,11387
2939,15215
2939,8217
2939,10734
2940,6346
2940,6108
2940,14670
2941,6802
2941,19149
2942,18804
2942,7461
2942,8734
2943,13571
2943,3348
2943,2109
2944,7170
2944,6651
2945,15893
2945,9225
2946,13565
2946,14506
2947,12604
2947,12962
2948,16624
2948,2783
2949,6777
2949,12944
2950,9622
2950,17307
2950,19601
2951,17904
2951,14015
2951,9908
2952,2706
2952,7807
2953,2073
2953,6981
2954,5400
2954,18390
2955,13194
2955,13076
2956,12217
2956,4229
2957,15971
2957,7156
2957,18285
2958,8155
2958,12909
2958,15469
2959,3912
2959,7202
2959,8284
2960,3561
2960,7878
2960,13577
2961,7271
2961,6154
2962,591
2962,16098
2963,11672
2963,7148
2963,1504
2964,12431
2964,523
2964,17650
2965,5855
2965,17206
2965,12549
2966,86
2966,12222
2966,10487
2967,5769
2967,2447
2968,1248
2968,15820
2968,16453
2969,17628
2969,17909
2969,4835
2970,9035
2970,5034
2971,2195
2971,14022
2972,6923
2972,10366
2972,11485
2973,16918
2973,19433
2973,14863
2974,929
2974,19683
2974,12918
2975,9689
2975,9981
2976,19171
2976,9724
2977,13433
2977,9871
2977,8793
2978,5493
2978,15473
2979,2639
2979,4847
2980,12334
2980,2799
2981,17667
2981,7256
2982,10406
2982,14778
2982,13554
2983,18483
2983,2478
2983,14269
2984,10336
2984,14174
2984,16735
2985,989
2985,14466
2986,17412
2986,1228
2987,7338
2987,19478
2988,2688
2988,1443
2989,8769
2989,1134
2989,3720
2990,12569
2990,6689
2991,3667
2991,13685
2991,10915
2992,19851
2992,14050
2992,1652
2993,2254
2993,18702
2994,8060
2994,830
2995,17287
2995,13768
2996,3319
2996,19976
2996,14776
2997,15212
2997,18438
2998,5478
